old_id	new_id
3030	8650
3031	8651
3032	8652
3033	8653
3034	8654
3035	8655
3036	8656
3037	8657
3038	8658
3039	8659
3040	8660
3041	8661
3042	8662
3043	8663
3044	8664
3046	8665
3047	8666
3048	8667
3049	8668
3050	8669
3051	8670
3053	8671
3054	8672
3055	8673
3056	8674
3057	8675
3058	8676
3059	8677
3063	8678
3065	8679
3068	8680
3070	8681
3071	8682
3072	8683
3074	8684
3075	8685
3076	8686
3079	8687
3080	8688
3081	8689
3082	8690
3083	8691
3084	8692
3085	8693
3086	8694
3087	8695
3088	8696
3089	8697
3090	8698
3091	8699
3092	8700
3093	8701
3094	8702
3095	8703
3096	8704
3097	8705
3098	8706
3099	8707
3100	8708
3101	8709
3102	8710
3103	8711
3105	8712
3106	8713
3107	8714
3108	8715
3109	8716
3110	8717
3111	8718
3112	8719
3113	8720
3114	8721
3115	8722
3116	8723
3117	8724
3118	8725
3119	8726
3123	8727
3124	8728
3125	8729
3126	8730
3127	8731
3128	8732
3129	8733
3132	8734
3133	8735
3134	8736
3135	8737
3136	8738
3137	8739
3139	8740
3144	8741
3145	8742
3146	8743
3147	8744
3148	8745
3149	8746
3150	8747
3151	8748
3152	8749
3153	8750
3154	8751
3155	8752
3156	8753
3157	8754
3158	8755
3159	8756
3160	8757
3161	8758
3162	8759
3164	8760
3165	8761
3166	8762
3167	8763
3168	8764
3169	8765
3170	8766
3171	8767
3172	8768
3173	8769
3175	8770
3176	8771
3177	8772
3179	8773
3180	8774
3183	8775
3185	8776
3187	8777
3188	8778
3189	8779
3190	8780
3191	8781
3192	8782
3193	8783
3194	8784
3195	8785
3196	8786
3197	8787
3198	8788
3199	8789
3200	8790
3201	8791
3203	8792
3204	8793
3205	8794
3206	8795
3207	8796
3208	8797
3209	8798
3211	8799
3212	8800
3213	8801
3214	8802
3215	8803
3216	8804
3217	8805
3218	8806
3219	8807
3220	8808
3221	8809
3222	8810
3223	8811
3224	8812
3225	8813
3226	8814
3227	8815
3228	8816
3233	8817
3234	8818
3235	8819
3236	8820
3237	8821
3238	8822
3240	8823
3241	8824
3242	8825
3243	8826
3244	8827
3246	8828
3247	8829
3248	8830
3249	8831
3250	8832
3251	8833
3252	8834
3253	8835
3254	8836
3255	8837
3256	8838
3257	8839
3259	8840
3260	8841
3261	8842
3263	8843
3264	8844
3265	8845
3266	8846
3267	8847
3268	8848
3270	8849
3271	8850
3272	8851
3274	8852
3275	8853
3276	8854
3277	8855
3278	8856
3279	8857
3280	8858
3281	8859
3282	8860
3283	8861
3284	8862
3285	8863
3286	8864
3287	8865
3288	8866
3289	8867
3290	8868
3291	8869
3292	8870
3293	8871
3294	8872
3295	8873
3296	8874
3297	8875
3298	8876
3299	8877
3301	8878
3302	8879
3303	8880
3304	8881
3305	8882
3307	8883
3308	8884
3309	8885
3310	8886
3311	8887
3312	8888
3313	8889
3315	8890
3316	8891
3318	8892
3319	8893
3320	8894
3321	8895
3322	8896
3323	8897
3324	8898
3325	8899
3326	8900
3327	8901
3329	8902
3330	8903
3331	8904
3332	8905
3333	8906
3334	8907
3335	8908
3336	8909
3337	8910
3338	8911
3339	8912
3340	8913
3341	8914
3342	8915
3343	8916
3344	8917
3345	8918
3346	8919
3347	8920
3348	8921
3349	8922
3350	8923
3352	8924
3353	8925
3354	8926
3355	8927
3356	8928
3357	8929
3358	8930
3359	8931
3360	8932
3363	8933
3364	8934
3365	8935
3366	8936
3367	8937
3368	8938
3369	8939
3370	8940
3371	8941
3372	8942
3373	8943
3374	8944
3375	8945
3376	8946
3377	8947
3378	8948
3379	8949
3380	8950
3381	8951
3382	8952
3383	8953
3384	8954
3385	8955
3386	8956
3387	8957
3389	8958
3390	8959
3392	8960
3393	8961
3394	8962
3395	8963
3396	8964
3397	8965
3398	8966
3399	8967
3400	8968
3401	8969
3403	8970
3404	8971
3405	8972
3406	8973
3407	8974
3408	8975
3410	8976
3411	8977
3412	8978
3414	8979
3415	8980
3416	8981
3417	8982
3418	8983
3420	8984
3421	8985
3422	8986
3424	8987
3425	8988
3426	8989
3428	8990
3429	8991
3430	8992
3431	8993
3432	8994
3434	8995
3435	8996
3436	8997
3437	8998
3438	8999
3439	9000
3440	9001
3441	9002
3442	9003
3443	9004
3444	9005
3445	9006
3446	9007
3447	9008
3448	9009
3449	9010
3450	9011
3451	9012
3452	9013
3453	9014
3454	9015
3456	9016
3457	9017
3458	9018
3460	9019
3461	9020
3462	9021
3463	9022
3465	9023
3466	9024
3467	9025
3468	9026
3469	9027
3470	9028
3471	9029
3472	9030
3476	9031
3477	9032
3478	9033
3479	9034
3480	9035
3481	9036
3482	9037
3484	9038
3485	9039
3486	9040
3487	9041
3488	9042
3489	9043
3490	9044
3491	9045
3492	9046
3493	9047
3494	9048
3495	9049
3496	9050
3497	9051
3498	9052
3499	9053
3500	9054
3501	9055
3502	9056
3503	9057
3504	9058
3505	9059
3506	9060
3507	9061
3508	9062
3509	9063
3510	9064
3511	9065
3512	9066
3513	9067
3514	9068
3519	9069
3522	9070
3525	9071
3526	9072
3527	9073
3528	9074
3529	9075
3530	9076
3531	9077
3532	9078
3533	9079
3534	9080
3535	9081
3536	9082
3537	9083
3538	9084
3539	9085
3540	9086
3541	9087
3542	9088
3543	9089
3544	9090
3545	9091
3546	9092
3548	9093
3550	9094
3551	9095
3552	9096
3553	9097
3554	9098
3555	9099
3556	9100
3558	9101
3559	9102
3560	9103
3562	9104
3563	9105
3564	9106
3565	9107
3566	9108
3567	9109
3569	9110
3570	9111
3571	9112
3572	9113
3573	9114
3574	9115
3576	9116
3577	9117
3578	9118
3579	9119
3580	9120
3581	9121
3582	9122
3583	9123
3584	9124
3585	9125
3589	9126
3590	9127
3591	9128
3592	9129
3593	9130
3594	9131
3595	9132
3596	9133
3597	9134
3598	9135
3599	9136
3600	9137
3601	9138
3602	9139
3603	9140
3604	9141
3605	9142
3606	9143
3608	9144
3609	9145
3610	9146
3611	9147
3612	9148
3613	9149
3614	9150
3615	9151
3617	9152
3618	9153
3619	9154
3620	9155
3621	9156
3622	9157
3623	9158
3624	9159
3625	9160
3626	9161
3627	9162
3629	9163
3632	9164
3633	9165
3634	9166
3635	9167
3636	9168
3637	9169
3638	9170
3639	9171
3640	9172
3641	9173
3642	9174
3644	9175
3645	9176
3646	9177
3647	9178
3649	9179
3650	9180
3651	9181
3652	9182
3653	9183
3654	9184
3655	9185
3659	9186
3660	9187
3661	9188
3662	9189
3663	9190
3667	9191
3669	9192
3670	9193
3671	9194
3672	9195
3673	9196
3674	9197
3675	9198
3676	9199
3677	9200
3678	9201
3679	9202
3680	9203
3681	9204
3682	9205
3683	9206
3684	9207
3685	9208
3687	9209
3688	9210
3689	9211
3690	9212
3691	9213
3692	9214
3693	9215
3694	9216
3695	9217
3697	9218
3698	9219
3699	9220
3700	9221
3701	9222
3702	9223
3703	9224
3704	9225
3705	9226
3707	9227
3709	9228
3711	9229
3712	9230
3714	9231
3715	9232
3716	9233
3717	9234
3718	9235
3719	9236
3720	9237
3721	9238
3722	9239
3723	9240
3724	9241
3725	9242
3726	9243
3727	9244
3728	9245
3729	9246
3730	9247
3731	9248
3732	9249
3734	9250
3736	9251
3738	9252
3739	9253
3740	9254
3741	9255
3742	9256
3743	9257
3744	9258
3745	9259
3747	9260
3748	9261
3749	9262
3750	9263
3751	9264
3754	9265
3755	9266
3758	9267
3760	9268
3761	9269
3765	9270
3767	9271
3768	9272
3769	9273
3770	9274
3771	9275
3772	9276
3773	9277
3774	9278
3775	9279
3776	9280
3777	9281
3778	9282
3779	9283
3780	9284
3781	9285
3782	9286
3783	9287
3784	9288
3785	9289
3786	9290
3787	9291
3788	9292
3789	9293
3790	9294
3791	9295
3792	9296
3793	9297
3794	9298
3795	9299
3796	9300
3797	9301
3799	9302
3800	9303
3802	9304
3803	9305
3804	9306
3805	9307
3806	9308
3807	9309
3808	9310
3809	9311
3810	9312
3812	9313
3813	9314
3814	9315
3815	9316
3816	9317
3818	9318
3819	9319
3820	9320
3821	9321
3822	9322
3823	9323
3824	9324
3825	9325
3826	9326
3827	9327
3828	9328
3829	9329
3830	9330
3831	9331
3832	9332
3833	9333
3834	9334
3835	9335
3836	9336
3838	9337
3839	9338
3840	9339
3841	9340
3842	9341
3844	9342
3845	9343
3846	9344
3847	9345
3848	9346
3849	9347
3850	9348
3851	9349
3852	9350
3853	9351
3854	9352
3855	9353
3857	9354
3858	9355
3859	9356
3860	9357
3861	9358
3862	9359
3863	9360
3864	9361
3865	9362
3866	9363
3867	9364
3868	9365
3869	9366
3870	9367
3871	9368
3872	9369
3874	9370
3875	9371
3876	9372
3877	9373
3878	9374
3879	9375
3880	9376
3881	9377
3882	9378
3883	9379
3884	9380
3885	9381
3886	9382
3887	9383
3888	9384
3889	9385
3891	9386
3892	9387
3893	9388
3894	9389
3895	9390
3896	9391
3897	9392
3898	9393
3899	9394
3900	9395
3901	9396
3902	9397
3904	9398
3905	9399
3906	9400
3907	9401
3908	9402
3909	9403
3910	9404
3911	9405
3912	9406
3914	9407
3916	9408
3917	9409
3918	9410
3919	9411
3920	9412
3921	9413
3922	9414
3923	9415
3924	9416
3925	9417
3926	9418
3927	9419
3928	9420
3929	9421
3930	9422
3931	9423
3932	9424
3934	9425
3935	9426
3936	9427
3937	9428
3938	9429
3940	9430
3941	9431
3943	9432
3944	9433
3945	9434
3946	9435
3947	9436
3948	9437
3949	9438
3953	9439
3954	9440
3955	9441
3957	9442
3961	9443
3962	9444
3964	9445
3965	9446
3966	9447
3967	9448
3968	9449
3969	9450
3970	9451
3971	9452
3972	9453
3973	9454
3976	9455
3977	9456
3978	9457
3979	9458
3982	9459
3983	9460
3984	9461
3985	9462
3989	9463
3990	9464
3991	9465
3992	9466
3993	9467
3994	9468
3995	9469
3996	9470
3998	9471
3999	9472
4000	9473
4001	9474
4002	9475
4003	9476
4005	9477
4011	9478
4013	9479
4014	9480
4015	9481
4016	9482
4017	9483
4018	9484
4019	9485
4020	9486
4022	9487
4023	9488
4024	9489
4025	9490
4026	9491
4029	9492
4030	9493
4032	9494
4033	9495
4034	9496
4035	9497
4036	9498
4037	9499
4038	9500
4039	9501
4040	9502
4041	9503
4042	9504
4043	9505
4044	9506
4045	9507
4046	9508
4047	9509
4048	9510
4049	9511
4050	9512
4053	9513
4054	9514
4055	9515
4056	9516
4057	9517
4058	9518
4060	9519
4061	9520
4064	9521
4065	9522
4070	9523
4071	9524
4072	9525
4074	9526
4076	9527
4077	9528
4078	9529
4079	9530
4080	9531
4081	9532
4082	9533
4084	9534
4085	9535
4086	9536
4087	9537
4088	9538
4090	9539
4093	9540
4095	9541
4096	9542
4097	9543
4098	9544
4099	9545
4100	9546
4101	9547
4102	9548
4103	9549
4104	9550
4105	9551
4106	9552
4107	9553
4108	9554
4109	9555
4110	9556
4111	9557
4112	9558
4113	9559
4114	9560
4115	9561
4116	9562
4117	9563
4118	9564
4119	9565
4120	9566
4122	9567
4123	9568
4124	9569
4125	9570
4126	9571
4127	9572
4128	9573
4129	9574
4130	9575
4133	9576
4134	9577
4135	9578
4138	9579
4139	9580
4142	9581
4143	9582
4144	9583
4146	9584
4147	9585
4148	9586
4149	9587
4150	9588
4151	9589
4152	9590
4153	9591
4154	9592
4155	9593
4156	9594
4157	9595
4158	9596
4160	9597
4161	9598
4163	9599
4167	9600
4169	9601
4172	9602
4173	9603
4175	9604
4176	9605
4178	9606
4179	9607
4180	9608
4182	9609
4183	9610
4184	9611
4187	9612
4188	9613
4189	9614
4190	9615
4191	9616
4192	9617
4193	9618
4194	9619
4195	9620
4197	9621
4198	9622
4199	9623
4200	9624
4201	9625
4202	9626
4203	9627
4204	9628
4205	9629
4206	9630
4207	9631
4208	9632
4209	9633
4210	9634
4211	9635
4212	9636
4213	9637
4214	9638
4217	9639
4218	9640
4219	9641
4222	9642
4223	9643
4224	9644
4225	9645
4226	9646
4227	9647
4228	9648
4229	9649
4230	9650
4231	9651
4233	9652
4234	9653
4236	9654
4238	9655
4239	9656
4241	9657
4245	9658
4246	9659
4247	9660
4248	9661
4249	9662
4250	9663
4251	9664
4252	9665
4253	9666
4254	9667
4255	9668
4257	9669
4258	9670
4259	9671
4260	9672
4262	9673
4263	9674
4264	9675
4265	9676
4266	9677
4267	9678
4268	9679
4269	9680
4270	9681
4271	9682
4272	9683
4273	9684
4275	9685
4276	9686
4277	9687
4278	9688
4279	9689
4282	9690
4283	9691
4284	9692
4285	9693
4286	9694
4287	9695
4290	9696
4291	9697
4292	9698
4293	9699
4294	9700
4295	9701
4297	9702
4298	9703
4299	9704
4301	9705
4302	9706
4303	9707
4304	9708
4305	9709
4306	9710
4307	9711
4308	9712
4309	9713
4310	9714
4311	9715
4312	9716
4313	9717
4314	9718
4315	9719
4316	9720
4317	9721
4318	9722
4319	9723
4321	9724
4322	9725
4323	9726
4324	9727
4325	9728
4326	9729
4327	9730
4328	9731
4330	9732
4331	9733
4332	9734
4333	9735
4334	9736
4336	9737
4337	9738
4338	9739
4339	9740
4340	9741
4341	9742
4342	9743
4343	9744
4344	9745
4345	9746
4346	9747
4347	9748
4348	9749
4349	9750
4350	9751
4351	9752
4352	9753
4353	9754
4354	9755
4355	9756
4356	9757
4358	9758
4359	9759
4360	9760
4361	9761
4362	9762
4363	9763
4364	9764
4365	9765
4366	9766
4367	9767
4369	9768
4370	9769
4371	9770
4372	9771
4373	9772
4374	9773
4375	9774
4377	9775
4378	9776
4379	9777
4380	9778
4381	9779
4382	9780
4383	9781
4386	9782
4389	9783
4390	9784
4391	9785
4392	9786
4393	9787
4394	9788
4395	9789
4396	9790
4397	9791
4398	9792
4399	9793
4400	9794
4401	9795
4402	9796
4403	9797
4404	9798
4405	9799
4406	9800
4407	9801
4408	9802
4409	9803
4410	9804
4411	9805
4412	9806
4413	9807
4414	9808
4415	9809
4416	9810
4417	9811
4418	9812
4419	9813
4421	9814
4422	9815
4423	9816
4424	9817
4425	9818
4426	9819
4427	9820
4428	9821
4429	9822
4430	9823
4431	9824
4432	9825
4433	9826
4434	9827
4435	9828
4436	9829
4437	9830
4438	9831
4440	9832
4441	9833
4442	9834
4443	9835
4444	9836
4445	9837
4446	9838
4447	9839
4448	9840
4449	9841
4450	9842
4451	9843
4452	9844
4453	9845
4454	9846
4455	9847
4456	9848
4458	9849
4460	9850
4461	9851
4462	9852
4463	9853
4464	9854
4465	9855
4466	9856
4467	9857
4468	9858
4469	9859
4470	9860
4471	9861
4472	9862
4473	9863
4474	9864
4475	9865
4476	9866
4479	9867
4480	9868
4482	9869
4484	9870
4485	9871
4486	9872
4487	9873
4488	9874
4489	9875
4490	9876
4491	9877
4492	9878
4493	9879
4494	9880
4495	9881
4496	9882
4497	9883
4498	9884
4500	9885
4503	9886
4507	9887
4508	9888
4510	9889
4511	9890
4512	9891
4513	9892
4514	9893
4515	9894
4516	9895
4517	9896
4518	9897
4519	9898
4520	9899
4522	9900
4525	9901
4526	9902
4530	9903
4531	9904
4532	9905
4533	9906
4534	9907
4535	9908
4536	9909
4537	9910
4538	9911
4539	9912
4541	9913
4542	9914
4543	9915
4544	9916
4545	9917
4546	9918
4547	9919
4548	9920
4551	9921
4553	9922
4554	9923
4555	9924
4556	9925
4557	9926
4558	9927
4559	9928
4560	9929
4561	9930
4562	9931
4563	9932
4564	9933
4565	9934
4566	9935
4568	9936
4569	9937
4570	9938
4571	9939
4572	9940
4573	9941
4574	9942
4575	9943
4577	9944
4578	9945
4579	9946
4580	9947
4581	9948
4582	9949
4583	9950
4584	9951
4585	9952
4586	9953
4587	9954
4588	9955
4590	9956
4591	9957
4592	9958
4594	9959
4596	9960
4598	9961
4599	9962
4600	9963
4601	9964
4602	9965
4603	9966
4604	9967
4605	9968
4606	9969
4608	9970
4609	9971
4610	9972
4611	9973
4612	9974
4613	9975
4614	9976
4615	9977
4616	9978
4617	9979
4618	9980
4619	9981
4622	9982
4624	9983
4625	9984
4627	9985
4628	9986
4629	9987
4630	9988
4631	9989
4632	9990
4633	9991
4634	9992
4635	9993
4636	9994
4637	9995
4638	9996
4639	9997
4640	9998
4641	9999
4643	10000
4644	10001
4646	10002
4647	10003
4648	10004
4651	10005
4652	10006
4654	10007
4656	10008
4659	10009
4660	10010
4661	10011
4662	10012
4663	10013
4668	10014
4670	10015
4671	10016
4672	10017
4674	10018
4675	10019
4676	10020
4677	10021
4678	10022
4679	10023
4680	10024
4682	10025
4683	10026
4684	10027
4685	10028
4686	10029
4687	10030
4688	10031
4689	10032
4690	10033
4693	10034
4694	10035
4695	10036
4696	10037
4697	10038
4698	10039
4699	10040
4700	10041
4701	10042
4702	10043
4703	10044
4704	10045
4705	10046
4706	10047
4707	10048
4708	10049
4709	10050
4710	10051
4711	10052
4712	10053
4714	10054
4715	10055
4716	10056
4717	10057
4718	10058
4720	10059
4721	10060
4722	10061
4723	10062
4724	10063
4725	10064
4726	10065
4727	10066
4728	10067
4729	10068
4730	10069
4731	10070
4732	10071
4733	10072
4734	10073
4735	10074
4736	10075
4737	10076
4738	10077
4739	10078
4740	10079
4741	10080
4742	10081
4743	10082
4744	10083
4745	10084
4746	10085
4747	10086
4750	10087
4751	10088
4752	10089
4753	10090
4754	10091
4755	10092
4756	10093
4757	10094
4758	10095
4759	10096
4760	10097
4761	10098
4762	10099
4763	10100
4764	10101
4765	10102
4767	10103
4768	10104
4769	10105
4770	10106
4773	10107
4774	10108
4775	10109
4776	10110
4777	10111
4778	10112
4779	10113
4780	10114
4781	10115
4782	10116
4783	10117
4785	10118
4786	10119
4787	10120
4788	10121
4789	10122
4790	10123
4791	10124
4792	10125
4793	10126
4794	10127
4795	10128
4796	10129
4797	10130
4798	10131
4799	10132
4800	10133
4803	10134
4807	10135
4808	10136
4809	10137
4812	10138
4813	10139
4814	10140
4815	10141
4817	10142
4818	10143
4819	10144
4820	10145
4821	10146
4822	10147
4823	10148
4824	10149
4825	10150
4826	10151
4827	10152
4828	10153
4829	10154
4830	10155
4831	10156
4832	10157
4833	10158
4834	10159
4836	10160
4837	10161
4839	10162
4840	10163
4841	10164
4842	10165
4843	10166
4844	10167
4845	10168
4847	10169
4848	10170
4849	10171
4850	10172
4851	10173
4852	10174
4853	10175
4854	10176
4855	10177
4856	10178
4857	10179
4859	10180
4860	10181
4861	10182
4862	10183
4863	10184
4864	10185
4865	10186
4866	10187
4867	10188
4868	10189
4869	10190
4871	10191
4872	10192
4873	10193
4874	10194
4875	10195
4876	10196
4877	10197
4878	10198
4879	10199
4881	10200
4882	10201
4883	10202
4884	10203
4885	10204
4887	10205
4888	10206
4889	10207
4890	10208
4891	10209
4892	10210
4893	10211
4894	10212
4895	10213
4896	10214
4897	10215
4899	10216
4900	10217
4902	10218
4903	10219
4904	10220
4905	10221
4906	10222
4909	10223
4910	10224
4911	10225
4912	10226
4918	10227
4919	10228
4920	10229
4921	10230
4923	10231
4924	10232
4925	10233
4926	10234
4927	10235
4928	10236
4929	10237
4930	10238
4932	10239
4933	10240
4934	10241
4935	10242
4936	10243
4937	10244
4938	10245
4939	10246
4942	10247
4943	10248
4944	10249
4945	10250
4946	10251
4947	10252
4948	10253
4950	10254
4952	10255
4953	10256
4957	10257
4958	10258
4959	10259
4960	10260
4961	10261
4962	10262
4963	10263
4964	10264
4965	10265
4966	10266
4967	10267
4968	10268
4969	10269
4970	10270
4971	10271
4972	10272
4973	10273
4974	10274
4976	10275
4978	10276
4980	10277
4981	10278
4982	10279
4983	10280
4984	10281
4985	10282
4986	10283
4987	10284
4988	10285
4989	10286
4990	10287
4991	10288
4992	10289
4993	10290
4994	10291
4996	10292
4998	10293
5000	10294
5001	10295
5002	10296
5004	10297
5005	10298
5006	10299
5007	10300
5008	10301
5009	10302
5011	10303
5012	10304
5014	10305
5016	10306
5017	10307
5018	10308
5020	10309
5021	10310
5022	10311
5023	10312
5024	10313
5025	10314
5026	10315
5027	10316
5028	10317
5029	10318
5030	10319
5031	10320
5032	10321
5033	10322
5034	10323
5035	10324
5036	10325
5039	10326
5040	10327
5041	10328
5042	10329
5043	10330
5044	10331
5045	10332
5046	10333
5047	10334
5048	10335
5049	10336
5050	10337
5051	10338
5052	10339
5053	10340
5055	10341
5056	10342
5059	10343
5060	10344
5061	10345
5062	10346
5063	10347
5064	10348
5065	10349
5066	10350
5067	10351
5068	10352
5069	10353
5071	10354
5072	10355
5073	10356
5075	10357
5076	10358
5077	10359
5079	10360
5080	10361
5081	10362
5082	10363
5084	10364
5085	10365
5086	10366
5087	10367
5088	10368
5089	10369
5090	10370
5091	10371
5094	10372
5095	10373
5096	10374
5097	10375
5098	10376
5100	10377
5101	10378
5104	10379
5105	10380
5106	10381
5107	10382
5108	10383
5109	10384
5110	10385
5111	10386
5112	10387
5114	10388
5115	10389
5116	10390
5117	10391
5118	10392
5119	10393
5121	10394
5122	10395
5124	10396
5125	10397
5126	10398
5127	10399
5128	10400
5129	10401
5130	10402
5131	10403
5132	10404
5133	10405
5134	10406
5135	10407
5136	10408
5138	10409
5140	10410
5141	10411
5142	10412
5143	10413
5144	10414
5145	10415
5146	10416
5147	10417
5148	10418
5149	10419
5150	10420
5151	10421
5152	10422
5153	10423
5154	10424
5156	10425
5157	10426
5158	10427
5159	10428
5160	10429
5161	10430
5162	10431
5163	10432
5164	10433
5165	10434
5166	10435
5167	10436
5168	10437
5169	10438
5170	10439
5171	10440
5172	10441
5173	10442
5174	10443
5175	10444
5176	10445
5177	10446
5178	10447
5179	10448
5180	10449
5181	10450
5182	10451
5184	10452
5185	10453
5187	10454
5188	10455
5193	10456
5194	10457
5195	10458
5197	10459
5198	10460
5199	10461
5201	10462
5203	10463
5204	10464
5205	10465
5206	10466
5207	10467
5210	10468
5212	10469
5214	10470
5215	10471
5218	10472
5219	10473
5220	10474
5221	10475
5222	10476
5223	10477
5224	10478
5225	10479
5226	10480
5227	10481
5228	10482
5229	10483
5230	10484
5231	10485
5232	10486
5233	10487
5234	10488
5235	10489
5237	10490
5238	10491
5240	10492
5242	10493
5243	10494
5245	10495
5246	10496
5248	10497
5250	10498
5251	10499
5252	10500
5253	10501
5254	10502
5255	10503
5256	10504
5257	10505
5258	10506
5259	10507
5260	10508
5261	10509
5263	10510
5264	10511
5265	10512
5266	10513
5267	10514
5268	10515
5269	10516
5272	10517
5274	10518
5275	10519
5276	10520
5277	10521
5279	10522
5280	10523
5282	10524
5284	10525
5286	10526
5287	10527
5288	10528
5289	10529
5290	10530
5291	10531
5292	10532
5293	10533
5294	10534
5295	10535
5300	10536
5301	10537
5302	10538
5304	10539
5305	10540
5306	10541
5308	10542
5309	10543
5310	10544
5311	10545
5312	10546
5313	10547
5315	10548
5316	10549
5319	10550
5320	10551
5321	10552
5324	10553
5325	10554
5326	10555
5327	10556
5328	10557
5329	10558
5330	10559
5331	10560
5332	10561
5333	10562
5334	10563
5335	10564
5336	10565
5337	10566
5338	10567
5341	10568
5343	10569
5344	10570
5345	10571
5346	10572
5347	10573
5349	10574
5350	10575
5351	10576
5353	10577
5354	10578
5355	10579
5356	10580
5357	10581
5358	10582
5359	10583
5360	10584
5361	10585
5362	10586
5363	10587
5364	10588
5365	10589
5366	10590
5367	10591
5368	10592
5369	10593
5370	10594
5371	10595
5372	10596
5373	10597
5374	10598
5375	10599
5376	10600
5377	10601
5378	10602
5380	10603
5381	10604
5383	10605
5385	10606
5386	10607
5387	10608
5388	10609
5390	10610
5391	10611
5392	10612
5393	10613
5396	10614
5397	10615
5398	10616
5400	10617
5402	10618
5403	10619
5404	10620
5405	10621
5407	10622
5409	10623
5410	10624
5411	10625
5412	10626
5413	10627
5414	10628
5415	10629
5416	10630
5417	10631
5418	10632
5419	10633
5420	10634
5421	10635
5422	10636
5423	10637
5424	10638
5426	10639
5427	10640
5429	10641
5430	10642
5431	10643
5433	10644
5434	10645
5435	10646
5436	10647
5437	10648
5438	10649
5439	10650
5440	10651
5441	10652
5442	10653
5443	10654
5444	10655
5445	10656
5446	10657
5447	10658
5448	10659
5449	10660
5450	10661
5454	10662
5455	10663
5456	10664
5457	10665
5458	10666
5459	10667
5460	10668
5461	10669
5462	10670
5463	10671
5464	10672
5465	10673
5466	10674
5467	10675
5468	10676
5469	10677
5470	10678
5471	10679
5472	10680
5473	10681
5474	10682
5476	10683
5477	10684
5478	10685
5479	10686
5480	10687
5481	10688
5482	10689
5483	10690
5484	10691
5485	10692
5487	10693
5488	10694
5489	10695
5490	10696
5492	10697
5496	10698
5497	10699
5498	10700
5499	10701
5500	10702
5501	10703
5502	10704
5505	10705
5506	10706
5507	10707
5508	10708
5509	10709
5510	10710
5511	10711
5512	10712
5513	10713
5514	10714
5515	10715
5517	10716
5518	10717
5519	10718
5521	10719
5527	10720
5528	10721
5530	10722
5531	10723
5533	10724
5534	10725
5535	10726
5536	10727
5537	10728
5538	10729
5539	10730
5540	10731
5541	10732
5542	10733
5543	10734
5545	10735
5546	10736
5548	10737
5549	10738
5551	10739
5552	10740
5553	10741
5555	10742
5556	10743
5557	10744
5558	10745
5559	10746
5560	10747
5561	10748
5562	10749
5564	10750
5565	10751
5567	10752
5568	10753
5569	10754
5572	10755
5576	10756
5577	10757
5578	10758
5579	10759
5580	10760
5581	10761
5582	10762
5583	10763
5585	10764
5586	10765
5587	10766
5588	10767
5589	10768
5594	10769
5597	10770
5598	10771
5599	10772
5600	10773
5601	10774
5602	10775
5603	10776
5604	10777
5608	10778
5609	10779
5610	10780
5611	10781
5612	10782
5614	10783
5615	10784
5616	10785
5617	10786
5619	10787
5620	10788
5623	10789
5624	10790
5625	10791
5626	10792
5627	10793
5630	10794
5631	10795
5632	10796
5633	10797
5634	10798
5635	10799
5636	10800
5637	10801
5638	10802
5639	10803
5640	10804
5641	10805
5642	10806
5644	10807
5645	10808
5646	10809
5647	10810
5648	10811
5649	10812
5650	10813
5651	10814
5652	10815
5653	10816
5656	10817
5657	10818
5658	10819
5660	10820
5661	10821
5662	10822
5663	10823
5664	10824
5669	10825
5670	10826
5671	10827
5673	10828
5676	10829
5677	10830
5678	10831
5679	10832
5680	10833
5681	10834
5682	10835
5683	10836
5684	10837
5685	10838
5686	10839
5687	10840
5688	10841
5689	10842
5691	10843
5692	10844
5693	10845
5694	10846
5695	10847
5696	10848
5697	10849
5699	10850
5700	10851
5702	10852
5703	10853
5705	10854
5706	10855
5707	10856
5708	10857
5709	10858
5711	10859
5712	10860
5713	10861
5714	10862
5715	10863
5716	10864
5717	10865
5718	10866
5719	10867
5720	10868
5722	10869
5723	10870
5725	10871
5726	10872
5727	10873
5729	10874
5731	10875
5732	10876
5733	10877
5734	10878
5735	10879
5736	10880
5737	10881
5738	10882
5739	10883
5740	10884
5741	10885
5742	10886
5743	10887
5746	10888
5747	10889
5748	10890
5749	10891
5750	10892
5751	10893
5754	10894
5755	10895
5756	10896
5757	10897
5758	10898
5759	10899
5761	10900
5762	10901
5764	10902
5766	10903
5767	10904
5768	10905
5769	10906
5770	10907
5772	10908
5773	10909
5774	10910
5775	10911
5776	10912
5777	10913
5778	10914
5780	10915
5781	10916
5782	10917
5783	10918
5784	10919
5785	10920
5789	10921
5790	10922
5791	10923
5792	10924
5793	10925
5794	10926
5795	10927
5796	10928
5797	10929
5798	10930
5799	10931
5800	10932
5801	10933
5802	10934
5803	10935
5804	10936
5805	10937
5806	10938
5807	10939
5808	10940
5809	10941
5812	10942
5814	10943
5822	10944
5824	10945
5826	10946
5827	10947
5828	10948
5829	10949
5830	10950
5831	10951
5833	10952
5834	10953
5835	10954
5836	10955
5837	10956
5838	10957
5839	10958
5840	10959
5841	10960
5842	10961
5843	10962
5844	10963
5845	10964
5846	10965
5847	10966
5848	10967
5849	10968
5850	10969
5851	10970
5852	10971
5853	10972
5855	10973
5856	10974
5858	10975
5860	10976
5861	10977
5862	10978
5863	10979
5864	10980
5867	10981
